player_id,mu,sigma_sq,firstName,lastName,sigma,con_rating
8471216,1501.0690029309771,2834.123184125283,Cam,Barker,53.23648358151844,1394.5960357679403
8458529,1501.0392776665253,2833.930240702389,Alex,Kovalev,53.23467141536978,1394.5699348357857
8468534,1501.2633464168273,2846.1354081300165,Andreas,Lilja,53.34918376254708,1394.564978891733
8471314,1501.0955712792834,2837.4624452620656,Mike,Lundin,53.267836874253355,1394.5598975307767
8469534,1501.0826636874071,2838.783229541528,Aaron,Johnson,53.280233009452274,1394.5221976685025
8474649,1500.6182690273383,2821.3276921950683,Tomas,Kundratek,53.116171663581596,1394.3859257001752
8473525,1501.0419389182655,2846.2909269453658,Theo,Peckham,53.350641298351476,1394.3406563215626
8467543,1500.9493446058702,2850.0,Toby,Petersen,53.38539126015655,1394.1785620855571
8471810,1500.8889866499985,2848.740702587774,Derek,Joslin,53.37359555611533,1394.1417955377678
8469685,1500.900186216369,2850.0,Andrew,Murray,53.38539126015655,1394.129403696056
8471246,1500.5071464505097,2829.4784002426304,Chris,Bourque,53.192841625942776,1394.121463198624
8474892,1500.8160781271158,2846.223244233051,Eric,Wellwood,53.35000697500471,1394.1160641771064
8468660,1500.7842027559077,2846.18064901898,Darcy,Hordichuk,53.34960776818308,1394.0849872195415
8471705,1500.762513345043,2846.252977343451,Brendan,Mikkelson,53.350285635069014,1394.0619420749051
8471409,1500.6708200633307,2843.7025675526374,Andrew,Gordon,53.32637778391326,1394.0180644955042
8465012,1500.4376974835147,2831.5887985188783,Tom,Poti,53.21267516784773,1394.0123471478194
8471451,1500.5430187261436,2838.6510961972363,Aaron,Gagnon,53.27899301035293,1393.9850327054378
8470061,1500.3039553575595,2831.700583220102,Derek,Meech,53.213725515322665,1393.876504326914
8471312,1500.6246935778918,2850.0,JT,Wyman,53.38539126015655,1393.8539110575787
8471701,1500.2549492092662,2831.6256110733157,Joe,Finley,53.21302106696552,1393.828907075335
8471321,1500.3766458076336,2838.8135357174956,Brett,Carson,53.28051741225394,1393.8156109831257
8473569,1500.5099680478984,2848.6897038446414,Jan,Mursak,53.373117801423604,1393.7637324450511
8462535,1500.5316593024797,2850.0,Jody,Shelley,53.38539126015655,1393.7608767821666
8469755,1500.489182382921,2850.0,Brandon,Segal,53.38539126015655,1393.7183998626078
8473867,1500.2829474015564,2839.0259734983315,Greg,Rallo,53.282510953391935,1393.7179254947725
8476835,1500.250933322353,2841.3063745996105,Daniel,Bang,53.30390580998367,1393.6431217023855
8471853,1500.1835793484904,2840.1062775699575,Nicolas,Blanchard,53.2926475001004,1393.5982843482896
8472370,1500.3309317310068,2848.7418899025006,Jordan,Hendry,53.37360667879304,1393.5837183734207
8475304,1500.2406023426854,2844.9181058689364,Scott,Timmins,53.337773724340394,1393.5650548940046
8474049,1500.1289110787343,2845.085819551907,Akim,Aliu,53.339345886052136,1393.45021930663
8473616,1500.1137004474551,2844.9606360593034,Jonathan,Rheault,53.338172410191405,1393.4373556270723
8471912,1500.1140859618895,2846.3015044340573,Kevin,Henderson,53.35074043004518,1393.412605101799
8470896,1500.1769413853544,2850.0,Steve,MacIntyre,53.38539126015655,1393.4061588650413
8476849,1500.071173571816,2846.2800733713875,Harri,Pesonen,53.35053957900883,1393.3700944137984
8474615,1500.086429296126,2848.7825958776857,Jared,Staal,53.373988007995855,1393.3384532801342
8474844,1500.0676443512853,2848.779484605001,Carter,Bancks,53.37395886202373,1393.3197266272377
8477243,1500.061608034809,2848.7732970032926,Drew,LeBlanc,53.37390089737954,1393.3138062400499
8475395,1500.060991625581,2848.7650550346743,Matthew,Konan,53.37382368759685,1393.3133442503872
8470704,1500.059234516831,2848.747728646483,Jamie,Tardif,53.37366137568682,1393.3119117654574
8475893,1500.0589524771062,2848.772326246818,Joonas,Rask,53.373891803454036,1393.3111688701981
8473944,1500.0469992426972,2848.6921363308675,Matt,Anderson,53.37314058897853,1393.30071806474
8474035,1500.0522330501935,2850.0,Bill,Sweatt,53.38539126015655,1393.2814505298804
8473416,1500.0193629683681,2848.781308212895,Michael,Caruso,53.37397594533215,1393.2714110777038
